rating,date,content,cleaned_content,month,season,tokens,review_length
5,2026-01-13,잘 받았습니다. 만족합니다.,잘 받았습니다 만족합니다,1,Winter,잘 받았습니다 만족합니다,13
5,2026-01-13,배송도 빠르고 마음에 들어요,배송도 빠르고 마음에 들어요,1,Winter,배송도 빠르고 마음에 들어요,15
5,2026-01-12,만족합니다..잘 먹을게요,만족합니다잘 먹을게요,1,Winter,만족합니다잘 먹을게요,11
5,2026-01-13,콜라는엳시 코카콜라,콜라는엳시 코카콜라,1,Winter,콜라는엳시 코카콜라,10
5,2026-01-11,좋습니다. 빠른 배송 감사합니다.,좋습니다 빠른 배송 감사합니다,1,Winter,좋습니다 빠른 배송 감사합니다,16
5,2026-01-11,잘받았어요 맛있어요 또 구매할께요,잘받았어요 맛있어요 또 구매할께요,1,Winter,잘받았어요 맛있어요 또 구매할께요,18
5,2026-01-12,90개 샀어요ㅎ배송빠르네요~,90개 샀어요배송빠르네요,1,Winter,90개 샀어요배송빠르네요,13
5,2026-01-11,제로콜라 저렴히 샀어요.,제로콜라 저렴히 샀어요,1,Winter,제로콜라 저렴히 샀어요,12
5,2026-01-12,깔끔하고 맛있습니다,깔끔하고 맛있습니다,1,Winter,깔끔하고 맛있습니다,10
5,2026-01-10,좋아요 제로라서칼로리부담 없이 마셔요,좋아요 제로라서칼로리부담 없이 마셔요,1,Winter,좋아요 제로라서칼로리부담 없이 마셔요,20
5,2026-01-10,식구들이 콜라를 좋아해요.좋아요,식구들이 콜라를 좋아해요좋아요,1,Winter,식구들이 콜라를 좋아해요좋아요,16
5,2026-01-11,배송빠르고 제로콜라 맛나요,배송빠르고 제로콜라 맛나요,1,Winter,배송빠르고 제로콜라 맛나요,14
5,2026-01-10,먹는 코카콜라 맛있어요,먹는 코카콜라 맛있어요,1,Winter,먹는 코카콜라 맛있어요,12
5,2026-01-11,배송이 빨라서 좋아요,배송이 빨라서 좋아요,1,Winter,배송이 빨라서 좋아요,11
3,2026-01-10,콜라 무거워 박스 다 찢어지고 찌그러져 옴 ㅠㅠ,콜라 무거워 박스 다 찢어지고 찌그러져 옴,1,Winter,콜라 무거워 박스 다 찢어지고 찌그러져 옴,23
5,2026-01-09,잘 받았습니다 매우 만족합니다,잘 받았습니다 매우 만족합니다,1,Winter,잘 받았습니다 매우 만족합니다,16
5,2026-01-09,제로 배송 잘받았어요,제로 배송 잘받았어요,1,Winter,제로 배송 잘받았어요,11
5,2026-01-10,4391624015,4391624015,1,Winter,4391624015,10
5,2026-01-09,제로가 맛은 덜하지만 세일이라 쟁여요,제로가 맛은 덜하지만 세일이라 쟁여요,1,Winter,제로가 맛은 덜하지만 세일이라 쟁여요,20
5,2026-01-09,좋아요.~좋아요.~좋아요.~,좋아요좋아요좋아요,1,Winter,좋아요좋아요좋아요,9
5,2026-01-09,맛나요 ㅎㅎ 맛나요 맛나요,맛나요 맛나요 맛나요,1,Winter,맛나요 맛나요 맛나요,11
5,2026-01-09,빠른 배송에 감사합니다.,빠른 배송에 감사합니다,1,Winter,빠른 배송에 감사합니다,12
5,2026-01-09,우리집 생명수입니다 ㅋㅋ,우리집 생명수입니다,1,Winter,우리집 생명수입니다,10
5,2026-01-08,코카가 제로도 입맛에 맞아요,코카가 제로도 입맛에 맞아요,1,Winter,코카가 제로도 입맛에 맞아요,15
5,2026-01-07,저렴하게 구매해서 만족합니다,저렴하게 구매해서 만족합니다,1,Winter,저렴하게 구매해서 만족합니다,15
5,2026-01-07,배송빠르고 좋이요 ㅎㅎ,배송빠르고 좋이요,1,Winter,배송빠르고 좋이요,9
5,2026-01-08,쩔어 어쩔 또사야지,쩔어 어쩔 또사야지,1,Winter,쩔어 어쩔 또사야지,10
5,2026-01-06,배송빠르고 코카콜라제로 좋아요,배송빠르고 코카콜라제로 좋아요,1,Winter,배송빠르고 코카콜라제로 좋아요,16
5,2026-01-06,강추합니다 강추합니다좋습니다,강추합니다 강추합니다좋습니다,1,Winter,강추합니다 강추합니다좋습니다,15
5,2026-01-07,저렴하게 구입해서 좋네요,저렴하게 구입해서 좋네요,1,Winter,저렴하게 구입해서 좋네요,13
5,2026-01-06,"상품, 배송 만족합니다.",상품 배송 만족합니다,1,Winter,상품 배송 만족합니다,11
5,2026-01-06,잘 받았습니다 좋아요,잘 받았습니다 좋아요,1,Winter,잘 받았습니다 좋아요,11
5,2026-01-05,요사이즈가 먹기 딱 좋아요 큰건 남음,요사이즈가 먹기 딱 좋아요 큰건 남음,1,Winter,요사이즈가 먹기 딱 좋아요 큰건 남음,20
5,2026-01-05,굿~ 요.~^* 감사합니다!~^*,굿 요 감사합니다,1,Winter,굿 요 감사합니다,9
5,2026-01-06,본연의 콜라맛은 코크가 더 좋아요,본연의 콜라맛은 코크가 더 좋아요,1,Winter,본연의 콜라맛은 코크가 더 좋아요,18
5,2026-01-06,좋습니다 좋습니다 좋습니다,좋습니다 좋습니다 좋습니다,1,Winter,좋습니다 좋습니다 좋습니다,14
5,2026-01-04,가성비좋아요배송도 굿,가성비좋아요배송도 굿,1,Winter,가성비좋아요배송도 굿,11
5,2026-01-02,제품 좋아요 배송 좋아요,제품 좋아요 배송 좋아요,1,Winter,제품 좋아요 배송 좋아요,13
5,2026-01-02,좋아요~~~~//////,좋아요,1,Winter,좋아요,3
5,2026-01-01,싸게잘샀어요 좋아요 굿굿,싸게잘샀어요 좋아요 굿굿,1,Winter,싸게잘샀어요 좋아요 굿굿,13
5,2026-01-01,잘 마실게요 감사합니다~,잘 마실게요 감사합니다,1,Winter,잘 마실게요 감사합니다,12
5,2026-01-01,코카제로가 맛있어요 굿,코카제로가 맛있어요 굿,1,Winter,코카제로가 맛있어요 굿,12
5,2025-12-26,콜라가 몸에 이롭지 못 한가요? 집사람이 못 먹게 해서 못 미시다가 추워지고 나서 겨우 마시기 시작했는데 역시 마시니 기분이 시원하게 좋아지내요.역시 이 맛에 코크를 마신디니까요!,콜라가 몸에 이롭지 못 한가요 집사람이 못 먹게 해서 못 미시다가 추워지고 나서 겨우 마시기 시작했는데 역시 마시니 기분이 시원하게 좋아지내요역시 이 맛에 코크를 마신디니까요,12,Winter,콜라가 몸에 이롭지 못 한가요 집사람이 못 먹게 해서 못 미시다가 추워지고 나서 겨우 마시기 시작했는데 역시 마시니 기분이 시원하게 좋아지내요역시 이 맛에 코크를 마신디니까요,97
5,2025-12-28,저렴하게 샀어요.저렴하게 샀어요.,저렴하게 샀어요저렴하게 샀어요,12,Winter,저렴하게 샀어요저렴하게 샀어요,16
5,2025-12-28,코카콜라 제로 항상 주문해먹습니다,코카콜라 제로 항상 주문해먹습니다,12,Winter,코카콜라 제로 항상 주문해먹습니다,18
5,2025-12-29,여기가 제일 할인이 많아요,여기가 제일 할인이 많아요,12,Winter,여기가 제일 할인이 많아요,14
5,2025-12-28,잘받았습니다감사합니다,잘받았습니다감사합니다,12,Winter,잘받았습니다감사합니다,11
5,2025-12-24,콜라는역시 코카콜라 맛나게잘먹고있어요,콜라는역시 코카콜라 맛나게잘먹고있어요,12,Winter,콜라는역시 코카콜라 맛나게잘먹고있어요,20
5,2025-12-25,엄청 싸게 사서 기분좋네요,엄청 싸게 사서 기분좋네요,12,Winter,엄청 싸게 사서 기분좋네요,14
5,2025-12-25,유통기한도 길고 좋습니다.,유통기한도 길고 좋습니다,12,Winter,유통기한도 길고 좋습니다,13
5,2025-12-25,항상 즐겨먹고 있어요,항상 즐겨먹고 있어요,12,Winter,항상 즐겨먹고 있어요,11
5,2025-12-24,사은품이 안왔네요 아마 품절됐나봐요,사은품이 안왔네요 아마 품절됐나봐요,12,Winter,사은품이 안왔네요 아마 품절됐나봐요,19
5,2025-12-24,정 말 맛 있 어 요!!!!!!,정 말 맛 있 어 요,12,Winter,정 말 맛 있 어 요,11
5,2025-12-23,잘받았습니다 수고하세요,잘받았습니다 수고하세요,12,Winter,잘받았습니다 수고하세요,12
5,2025-12-24,저렴하게 구입했어요,저렴하게 구입했어요,12,Winter,저렴하게 구입했어요,10
5,2025-12-23,빠른배송감사합니다,빠른배송감사합니다,12,Winter,빠른배송감사합니다,9
5,2025-12-23,저렴하게 잘 구입했네요 만족합니다.,저렴하게 잘 구입했네요 만족합니다,12,Winter,저렴하게 잘 구입했네요 만족합니다,18
5,2025-12-21,할인에 달력까지 감사합니다!,할인에 달력까지 감사합니다,12,Winter,할인에 달력까지 감사합니다,14
5,2025-12-23,코카콜라좋아욯맛있어,코카콜라좋아욯맛있어,12,Winter,코카콜라좋아욯맛있어,10
5,2025-12-22,달력을 줘서 좋아요,달력을 줘서 좋아요,12,Winter,달력을 줘서 좋아요,10
5,2025-12-21,부담없는 사이즈... 제로라 좋아요,부담없는 사이즈 제로라 좋아요,12,Winter,부담없는 사이즈 제로라 좋아요,16
5,2025-12-20,코카콜라제로 맛있어요.,코카콜라제로 맛있어요,12,Winter,코카콜라제로 맛있어요,11
5,2025-12-20,배송빠르고 상품좋아요,배송빠르고 상품좋아요,12,Winter,배송빠르고 상품좋아요,11
5,2025-12-19,파손없이 잘받았습니다,파손없이 잘받았습니다,12,Winter,파손없이 잘받았습니다,11
5,2025-12-19,한번에먹기좋아요..,한번에먹기좋아요,12,Winter,한번에먹기좋아요,8
5,2025-12-19,좋은 상품입니다 만족합니다 감사합니다,좋은 상품입니다 만족합니다 감사합니다,12,Winter,좋은 상품입니다 만족합니다 감사합니다,20
5,2025-12-18,늘 여기서 삽니다 배송 빨라요,늘 여기서 삽니다 배송 빨라요,12,Winter,늘 여기서 삽니다 배송 빨라요,16
5,2025-12-19,배송도 빠르고 아주 좋아요,배송도 빠르고 아주 좋아요,12,Winter,배송도 빠르고 아주 좋아요,14
5,2025-12-19,물건도 터진거없이 잘왔네요,물건도 터진거없이 잘왔네요,12,Winter,물건도 터진거없이 잘왔네요,14
5,2025-12-19,사은품도 잘 도착했어요,사은품도 잘 도착했어요,12,Winter,사은품도 잘 도착했어요,12
5,2025-12-17,빠르게 잘받았어요 달력이 좋네요,빠르게 잘받았어요 달력이 좋네요,12,Winter,빠르게 잘받았어요 달력이 좋네요,17
5,2025-12-17,빠른배송 감사합니다 잘먹을게요,빠른배송 감사합니다 잘먹을게요,12,Winter,빠른배송 감사합니다 잘먹을게요,16
5,2025-12-18,빠르게 잘받았어요 잘먹을께요,빠르게 잘받았어요 잘먹을께요,12,Winter,빠르게 잘받았어요 잘먹을께요,15
5,2025-12-18,코카콜라 는 맛있습니다,코카콜라 는 맛있습니다,12,Winter,코카콜라 는 맛있습니다,12
5,2025-12-18,맛있어요 추천합니다.,맛있어요 추천합니다,12,Winter,맛있어요 추천합니다,10
5,2025-12-17,빠르게 잘받았어요 달력도 감사해요,빠르게 잘받았어요 달력도 감사해요,12,Winter,빠르게 잘받았어요 달력도 감사해요,18
5,2025-12-17,좋은가격에 구매했어요 만족합니다,좋은가격에 구매했어요 만족합니다,12,Winter,좋은가격에 구매했어요 만족합니다,17
5,2025-12-16,빠른배송 감사합니다 수고하세요,빠른배송 감사합니다 수고하세요,12,Winter,빠른배송 감사합니다 수고하세요,16
5,2025-12-17,제로콜라는 코카콜라가 맛있당,제로콜라는 코카콜라가 맛있당,12,Winter,제로콜라는 코카콜라가 맛있당,15
5,2025-12-17,제로콜라도 맛있어요,제로콜라도 맛있어요,12,Winter,제로콜라도 맛있어요,10
5,2025-12-16,배송 빠르고요 적극추천합니다 ㅎㅎ,배송 빠르고요 적극추천합니다,12,Winter,배송 빠르고요 적극추천합니다,15
5,2025-12-16,배송빠르고 늘 구매해서 먹고있어요,배송빠르고 늘 구매해서 먹고있어요,12,Winter,배송빠르고 늘 구매해서 먹고있어요,18
5,2025-12-16,가격저렴해서 긋두고 오래먹을듯,가격저렴해서 긋두고 오래먹을듯,12,Winter,가격저렴해서 긋두고 오래먹을듯,16
5,2025-12-16,콜라는 역시 코카콜라,콜라는 역시 코카콜라,12,Winter,콜라는 역시 코카콜라,11
5,2025-12-16,맘에들어요맘에들어요,맘에들어요맘에들어요,12,Winter,맘에들어요맘에들어요,10
5,2025-12-12,식구들이 좋아해서 자주 구매해요,식구들이 좋아해서 자주 구매해요,12,Winter,식구들이 좋아해서 자주 구매해요,17
5,2025-12-12,배송빠르고 저렴한 가격에 구매,배송빠르고 저렴한 가격에 구매,12,Winter,배송빠르고 저렴한 가격에 구매,16
5,2025-12-14,배송도 빠르고 제품도 좋아요,배송도 빠르고 제품도 좋아요,12,Winter,배송도 빠르고 제품도 좋아요,15
5,2025-12-12,배달해주셔서 고맙습니다.,배달해주셔서 고맙습니다,12,Winter,배달해주셔서 고맙습니다,12
5,2025-12-15,펩시먹다가 갈아탔습키다,펩시먹다가 갈아탔습키다,12,Winter,펩시먹다가 갈아탔습키다,12
5,2025-12-10,빨리오고 파손 없었습니다추천드려용,빨리오고 파손 없었습니다추천드려용,12,Winter,빨리오고 파손 없었습니다추천드려용,18
5,2025-12-11,한번에 먹기 딱 좋은 사이즈에요,한번에 먹기 딱 좋은 사이즈에요,12,Winter,한번에 먹기 딱 좋은 사이즈에요,17
5,2025-12-11,하루에 몇개를 먹는건지....,하루에 몇개를 먹는건지,12,Winter,하루에 몇개를 먹는건지,12
5,2025-12-11,코카콜라제로잘 받았습니다.,코카콜라제로잘 받았습니다,12,Winter,코카콜라제로잘 받았습니다,13
5,2025-12-10,배송도 빠르고 맛도 좋습니다.,배송도 빠르고 맛도 좋습니다,12,Winter,배송도 빠르고 맛도 좋습니다,15
5,2025-12-10,배송 빠르고 포장 꼼꼼하네요,배송 빠르고 포장 꼼꼼하네요,12,Winter,배송 빠르고 포장 꼼꼼하네요,15
5,2025-12-09,한번에 먹기 딱 좋아용ㅎㅎ,한번에 먹기 딱 좋아용,12,Winter,한번에 먹기 딱 좋아용,12
5,2025-12-09,감사합니다 수고하셨습니다,감사합니다 수고하셨습니다,12,Winter,감사합니다 수고하셨습니다,13
5,2025-12-09,코카콜라제로 맛나요~,코카콜라제로 맛나요,12,Winter,코카콜라제로 맛나요,10
5,2025-12-06,아는맛 아는맛 아는맛 아는맛,아는맛 아는맛 아는맛 아는맛,12,Winter,아는맛 아는맛 아는맛 아는맛,15
5,2025-12-07,세일해서 재구매했어요,세일해서 재구매했어요,12,Winter,세일해서 재구매했어요,11
5,2025-12-06,가격 저렴하고 맛나요,가격 저렴하고 맛나요,12,Winter,가격 저렴하고 맛나요,11
5,2025-12-06,배송빠르고제일저렴해요,배송빠르고제일저렴해요,12,Winter,배송빠르고제일저렴해요,11
5,2025-12-06,한잔하면서잘먹고있어요,한잔하면서잘먹고있어요,12,Winter,한잔하면서잘먹고있어요,11
5,2025-12-02,배송도 빠르고 제품도 만족합니다.,배송도 빠르고 제품도 만족합니다,12,Winter,배송도 빠르고 제품도 만족합니다,17
5,2025-11-30,알뜰하게 잘구매했어요 만족합니다,알뜰하게 잘구매했어요 만족합니다,11,Fall,알뜰하게 잘구매했어요 만족합니다,17
5,2025-12-01,대세죠!! 저렴하게 잘샀어요~,대세죠 저렴하게 잘샀어요,12,Winter,대세죠 저렴하게 잘샀어요,13
5,2025-12-01,저렴하게 잘 구매했습니다,저렴하게 잘 구매했습니다,12,Winter,저렴하게 잘 구매했습니다,13
5,2025-12-01,저렴하게 잘샀어요.,저렴하게 잘샀어요,12,Winter,저렴하게 잘샀어요,9
5,2025-11-29,빨리 도착 했습니다.잘 먹겠습니다.,빨리 도착 했습니다잘 먹겠습니다,11,Fall,빨리 도착 했습니다잘 먹겠습니다,17
5,2025-11-29,당뇨라 제로 콜라 아주 좋아요,당뇨라 제로 콜라 아주 좋아요,11,Fall,당뇨라 제로 콜라 아주 좋아요,16
5,2025-11-27,안전하게 도착 했습니다,안전하게 도착 했습니다,11,Fall,안전하게 도착 했습니다,12
5,2025-11-28,배송빠르고상품좋아요,배송빠르고상품좋아요,11,Fall,배송빠르고상품좋아요,10
5,2025-11-24,제일 저렴하게 잘샀네요.감사합니다~~,제일 저렴하게 잘샀네요감사합니다,11,Fall,제일 저렴하게 잘샀네요감사합니다,17
5,2025-11-25,할인해서잘샀어요배송빠르고좋아요,할인해서잘샀어요배송빠르고좋아요,11,Fall,할인해서잘샀어요배송빠르고좋아요,16
5,2025-11-25,잘받았습니다 늘 제로만,잘받았습니다 늘 제로만,11,Fall,잘받았습니다 늘 제로만,12
5,2025-11-21,저렴하게 구입했네요 잘 먹고 있어요~,저렴하게 구입했네요 잘 먹고 있어요,11,Fall,저렴하게 구입했네요 잘 먹고 있어요,19
5,2025-11-22,잘받았습니다 잘받았습니다,잘받았습니다 잘받았습니다,11,Fall,잘받았습니다 잘받았습니다,13
5,2025-11-22,배송빠르고 좋아여ㅎㅎ,배송빠르고 좋아여,11,Fall,배송빠르고 좋아여,9
5,2025-11-21,저렴히샀어요만족해요,저렴히샀어요만족해요,11,Fall,저렴히샀어요만족해요,10
5,2025-11-17,배송 빠르고 저렴하고 완전 추천합니다,배송 빠르고 저렴하고 완전 추천합니다,11,Fall,배송 빠르고 저렴하고 완전 추천합니다,20
5,2025-11-16,한번 먹기에 이 사이즈가 적당해요.,한번 먹기에 이 사이즈가 적당해요,11,Fall,한번 먹기에 이 사이즈가 적당해요,18
5,2025-11-19,가격 저렴하고 배송빠르고 좋아요,가격 저렴하고 배송빠르고 좋아요,11,Fall,가격 저렴하고 배송빠르고 좋아요,17
5,2025-11-16,배송도 빠르고 너무 좋아요!!!,배송도 빠르고 너무 좋아요,11,Fall,배송도 빠르고 너무 좋아요,14
5,2025-11-18,항상 잘 사용하고 있습니다,항상 잘 사용하고 있습니다,11,Fall,항상 잘 사용하고 있습니다,14
5,2025-11-16,편하게 구입했습니다. 만족합니다.,편하게 구입했습니다 만족합니다,11,Fall,편하게 구입했습니다 만족합니다,16
5,2025-11-15,싸게 잘삿어요 한모금에 톡 좋아요,싸게 잘삿어요 한모금에 톡 좋아요,11,Fall,싸게 잘삿어요 한모금에 톡 좋아요,18
5,2025-11-14,애들이 제로콜라만 찾네요.,애들이 제로콜라만 찾네요,11,Fall,애들이 제로콜라만 찾네요,13
5,2025-11-13,가격대비 가성비가 좋아요,가격대비 가성비가 좋아요,11,Fall,가격대비 가성비가 좋아요,13
5,2025-11-13,좋습니다 수고하세요,좋습니다 수고하세요,11,Fall,좋습니다 수고하세요,10
5,2025-11-11,저렴하게 잘 샀네요쟁여놓길 잘한듯,저렴하게 잘 샀네요쟁여놓길 잘한듯,11,Fall,저렴하게 잘 샀네요쟁여놓길 잘한듯,18
5,2025-11-12,가격 저렴하게 산 거 같네요.,가격 저렴하게 산 거 같네요,11,Fall,가격 저렴하게 산 거 같네요,15
5,2025-11-12,없으면 안돼서 미리주문 해야함,없으면 안돼서 미리주문 해야함,11,Fall,없으면 안돼서 미리주문 해야함,16
5,2025-11-12,빠릅니다~~맛있어여~~,빠릅니다맛있어여,11,Fall,빠릅니다맛있어여,8
5,2025-11-12,재주문입니다.맛있어요,재주문입니다맛있어요,11,Fall,재주문입니다맛있어요,10
5,2025-11-11,good nice good nice,good nice good nice,11,Fall,good nice good nice,19
5,2025-11-11,아주 만족합니다 또 구매할께요.,아주 만족합니다 또 구매할께요,11,Fall,아주 만족합니다 또 구매할께요,16
5,2025-11-11,쿠폰써서 저렴하게 샀어요,쿠폰써서 저렴하게 샀어요,11,Fall,쿠폰써서 저렴하게 샀어요,13
5,2025-11-11,속터지는날 마시려고 쟁임,속터지는날 마시려고 쟁임,11,Fall,속터지는날 마시려고 쟁임,13
5,2025-11-10,가격 저렴하고 빠른 배송 감사합니다,가격 저렴하고 빠른 배송 감사합니다,11,Fall,가격 저렴하고 빠른 배송 감사합니다,19
5,2025-11-10,싸게 잘 샀습니다. 많이 파세요.,싸게 잘 샀습니다 많이 파세요,11,Fall,싸게 잘 샀습니다 많이 파세요,16
5,2025-11-10,빠르고 안전한 배송 감사합니다.,빠르고 안전한 배송 감사합니다,11,Fall,빠르고 안전한 배송 감사합니다,16
5,2025-11-10,항상 구매하는 제품이에요,항상 구매하는 제품이에요,11,Fall,항상 구매하는 제품이에요,13
5,2025-11-10,저렴하게 구매했습니다,저렴하게 구매했습니다,11,Fall,저렴하게 구매했습니다,11
5,2025-11-09,저렴시 구입했어요 배송도 빠르네요.,저렴시 구입했어요 배송도 빠르네요,11,Fall,저렴시 구입했어요 배송도 빠르네요,18
5,2025-11-08,먹는 코카콜라는 너무 맛있어요,먹는 코카콜라는 너무 맛있어요,11,Fall,먹는 코카콜라는 너무 맛있어요,16
5,2025-11-09,오랫동안 사용하고 있습니다,오랫동안 사용하고 있습니다,11,Fall,오랫동안 사용하고 있습니다,14
5,2025-11-09,배송빠르게 잘 받았습니다.,배송빠르게 잘 받았습니다,11,Fall,배송빠르게 잘 받았습니다,13
5,2025-11-08,저렴하게 잘 샀어요,저렴하게 잘 샀어요,11,Fall,저렴하게 잘 샀어요,10
5,2025-11-06,좋아요 선물용으로 주문했어요 좋아요,좋아요 선물용으로 주문했어요 좋아요,11,Fall,좋아요 선물용으로 주문했어요 좋아요,19
5,2025-11-07,잘 받았습니다 감사합니다,잘 받았습니다 감사합니다,11,Fall,잘 받았습니다 감사합니다,13
5,2025-11-07,좋은상품 감사합니다...,좋은상품 감사합니다,11,Fall,좋은상품 감사합니다,10
5,2025-11-06,집 앞에 딱하니 좋아요,집 앞에 딱하니 좋아요,11,Fall,집 앞에 딱하니 좋아요,12
5,2025-11-06,빠른배송감사합니다 빠른배송감사합니다,빠른배송감사합니다 빠른배송감사합니다,11,Fall,빠른배송감사합니다 빠른배송감사합니다,19
5,2025-11-06,유통기한 길고 배송 빠르네요,유통기한 길고 배송 빠르네요,11,Fall,유통기한 길고 배송 빠르네요,15
5,2025-11-05,싸게샀어요 도시락 들어있어요,싸게샀어요 도시락 들어있어요,11,Fall,싸게샀어요 도시락 들어있어요,15
5,2025-11-06,잘마실께요 콜라 좋아요,잘마실께요 콜라 좋아요,11,Fall,잘마실께요 콜라 좋아요,12
5,2025-11-06,굿입다다다요마씨써요,굿입다다다요마씨써요,11,Fall,굿입다다다요마씨써요,10
3,2025-11-04,사은품으로 도시락통도 주시고 고맙습니당~,사은품으로 도시락통도 주시고 고맙습니당,11,Fall,사은품으로 도시락통도 주시고 고맙습니당,21
5,2025-11-04,저렴하게 잘 구매하였습니다.,저렴하게 잘 구매하였습니다,11,Fall,저렴하게 잘 구매하였습니다,14
5,2025-11-04,싸게싸게 샀어요 너무좋아 나,싸게싸게 샀어요 너무좋아 나,11,Fall,싸게싸게 샀어요 너무좋아 나,15
5,2025-11-05,배송도 빠르고 좋아요,배송도 빠르고 좋아요,11,Fall,배송도 빠르고 좋아요,11
5,2025-11-04,사은품도 있괴 저렴하게 잘 샀어요,사은품도 있괴 저렴하게 잘 샀어요,11,Fall,사은품도 있괴 저렴하게 잘 샀어요,18
5,2025-11-04,잘받았습니다. 잘먹겠습니다.,잘받았습니다 잘먹겠습니다,11,Fall,잘받았습니다 잘먹겠습니다,13
5,2025-11-04,말함뭐해 그냥 좋아서 먹어요,말함뭐해 그냥 좋아서 먹어요,11,Fall,말함뭐해 그냥 좋아서 먹어요,15
5,2025-11-04,감사요저렴하게구입했읍니다,감사요저렴하게구입했읍니다,11,Fall,감사요저렴하게구입했읍니다,13
5,2025-11-02,밥먹고 나서 입가심하기 좋아요 ㅎ,밥먹고 나서 입가심하기 좋아요,11,Fall,밥먹고 나서 입가심하기 좋아요,16
5,2025-11-02,콜라는 역시 코카콜라가 좋습니다.,콜라는 역시 코카콜라가 좋습니다,11,Fall,콜라는 역시 코카콜라가 좋습니다,17
5,2025-11-02,배송 엄청 빠르고 포장도 좋아요,배송 엄청 빠르고 포장도 좋아요,11,Fall,배송 엄청 빠르고 포장도 좋아요,17
5,2025-11-03,파손없이 잘 받았어요~~~,파손없이 잘 받았어요,11,Fall,파손없이 잘 받았어요,11
5,2025-11-02,배송도 빠르고 싸게 잘 샀어요,배송도 빠르고 싸게 잘 샀어요,11,Fall,배송도 빠르고 싸게 잘 샀어요,16
5,2025-10-31,빠른배송 좋네요 잘 먹을게요,빠른배송 좋네요 잘 먹을게요,10,Fall,빠른배송 좋네요 잘 먹을게요,15
5,2025-10-30,콜라 좋아요 먹고 또주문할레요,콜라 좋아요 먹고 또주문할레요,10,Fall,콜라 좋아요 먹고 또주문할레요,16
5,2025-10-28,딴건갠춘해요.한캔만환불요청해요,딴건갠춘해요한캔만환불요청해요,10,Fall,딴건갠춘해요한캔만환불요청해요,15
5,2025-10-27,주문 바로 다음날 오네요 ？？,주문 바로 다음날 오네요,10,Fall,주문 바로 다음날 오네요,13
5,2025-10-28,저렴하게 구입해서 좋습니다,저렴하게 구입해서 좋습니다,10,Fall,저렴하게 구입해서 좋습니다,14
5,2025-10-23,배송도 빠르고 잘먹었습니다,배송도 빠르고 잘먹었습니다,10,Fall,배송도 빠르고 잘먹었습니다,14
5,2025-10-22,제로콜라가 좋은 것 같아요,제로콜라가 좋은 것 같아요,10,Fall,제로콜라가 좋은 것 같아요,14
5,2025-10-23,한캔씩 꺼내먹기 좋습니다,한캔씩 꺼내먹기 좋습니다,10,Fall,한캔씩 꺼내먹기 좋습니다,13
5,2025-10-23,필요해서 샀는데 좋아요,필요해서 샀는데 좋아요,10,Fall,필요해서 샀는데 좋아요,12
5,2025-10-08,평소 자주 마시기에 할인할때 사게되었습니다. 사은품도 주고 적당한 가격에 배송도 빠르게와서 만족합니다.,평소 자주 마시기에 할인할때 사게되었습니다 사은품도 주고 적당한 가격에 배송도 빠르게와서 만족합니다,10,Fall,평소 자주 마시기에 할인할때 사게되었습니다 사은품도 주고 적당한 가격에 배송도 빠르게와서 만족합니다,55
5,2025-10-16,늘 이용하는제품이라 구입하는데행사가격으로 저렴하게 구입했네요빠른 배송 감사드려요안전포장도 맘에 듭니다,늘 이용하는제품이라 구입하는데행사가격으로 저렴하게 구입했네요빠른 배송 감사드려요안전포장도 맘에 듭니다,10,Fall,늘 이용하는제품이라 구입하는데행사가격으로 저렴하게 구입했네요빠른 배송 감사드려요안전포장도 맘에 듭니다,56
5,2025-10-22,없으면 안돼요 떨어지기전에 미리미리,없으면 안돼요 떨어지기전에 미리미리,10,Fall,없으면 안돼요 떨어지기전에 미리미리,19
5,2025-10-22,코카콜라제로 1인용으로 적당합니다,코카콜라제로 1인용으로 적당합니다,10,Fall,코카콜라제로 1인용으로 적당합니다,18
5,2025-10-22,"상품 터지지않고,안전배송 됐네요",상품 터지지않고안전배송 됐네요,10,Fall,상품 터지지않고안전배송 됐네요,16
