rating,date,content,cleaned_content,month,season,tokens,review_length
4,2022-03-07,"항상 먹던거라...
한입 먹기 딱 좋은 싸이즈입니다
음료수 많이 드시는 분들은 사이즈가 작으니 확인하셔야 할겁니다
저는 딱 좋습니다
저렴하게 잘 샀고, 재구매 의사 있습니다.
다만 포장상태는 그저그렇습니다. ㅠㅠ",항상 먹던거라 한입 먹기 딱 좋은 싸이즈입니다 음료수 많이 드시는 분들은 사이즈가 작으니 확인하셔야 할겁니다 저는 딱 좋습니다 저렴하게 잘 샀고 재구매 의사 있습니다 다만 포장상태는 그저그렇습니다,3,Spring,항상 먹던거라 한입 먹기 딱 좋은 싸이즈입니다 음료수 많이 드시는 분들은 사이즈가 작으니 확인하셔야 할겁니다 저는 딱 좋습니다 저렴하게 잘 샀고 재구매 의사 있습니다 다만 포장상태는 그저그렇습니다,109
5,2022-02-14,맛있게 먹구있어요. 작은사이즈라 한번에 먹기도 좋아요. 배송도 빠르게 잘 도착했어요. 핫딜 뜨면 또 구매할 예정이예요.,맛있게 먹구있어요 작은사이즈라 한번에 먹기도 좋아요 배송도 빠르게 잘 도착했어요 핫딜 뜨면 또 구매할 예정이예요,2,Winter,맛있게 먹구있어요 작은사이즈라 한번에 먹기도 좋아요 배송도 빠르게 잘 도착했어요 핫딜 뜨면 또 구매할 예정이예요,62
5,2022-01-26,"제로콜라 캔 디자인이 평소 구매했던거랑 살짝 다르네요
평소에 구매했던 제로코카콜라는 위에 검은띠가 있었는데
이건 다 빨간색이에요
다이어트 때문에 제로콜라만 마시는데
코카콜라가 제일 맛이 괜찮아요",제로콜라 캔 디자인이 평소 구매했던거랑 살짝 다르네요 평소에 구매했던 제로코카콜라는 위에 검은띠가 있었는데 이건 다 빨간색이에요 다이어트 때문에 제로콜라만 마시는데 코카콜라가 제일 맛이 괜찮아요,1,Winter,제로콜라 캔 디자인이 평소 구매했던거랑 살짝 다르네요 평소에 구매했던 제로코카콜라는 위에 검은띠가 있었는데 이건 다 빨간색이에요 다이어트 때문에 제로콜라만 마시는데 코카콜라가 제일 맛이 괜찮아요,108
5,2022-01-01,"펩시콜라 구매하다가 이번에는 코카콜라로 구매 해 보았어요.
그냥 콜라는 코카콜라가 맛 있는데 코크제로도 괜찮으려나
하고 결재 해 보았어요.
적당한 가격에 구매 잘 했어요.
만족합니다.",펩시콜라 구매하다가 이번에는 코카콜라로 구매 해 보았어요 그냥 콜라는 코카콜라가 맛 있는데 코크제로도 괜찮으려나 하고 결재 해 보았어요 적당한 가격에 구매 잘 했어요 만족합니다,1,Winter,펩시콜라 구매하다가 이번에는 코카콜라로 구매 해 보았어요 그냥 콜라는 코카콜라가 맛 있는데 코크제로도 괜찮으려나 하고 결재 해 보았어요 적당한 가격에 구매 잘 했어요 만족합니다,98
4,2021-12-30,"저렴한 가격에 샀어요.
근데 2박스 시켰는데 한박스씩 나눠서 오전, 오후에
배송 되는데 그 점만 빼면 만족합니다.
이 부분 때문에 전화 드렸더니 친절히 응대해 주셔서
편히 기다릴수 있었습니다.
다 마시고, 다시 올께요~",저렴한 가격에 샀어요 근데 2박스 시켰는데 한박스씩 나눠서 오전 오후에 배송 되는데 그 점만 빼면 만족합니다 이 부분 때문에 전화 드렸더니 친절히 응대해 주셔서 편히 기다릴수 있었습니다 다 마시고 다시 올께요,12,Winter,저렴한 가격에 샀어요 근데 2박스 시켰는데 한박스씩 나눠서 오전 오후에 배송 되는데 그 점만 빼면 만족합니다 이 부분 때문에 전화 드렸더니 친절히 응대해 주셔서 편히 기다릴수 있었습니다 다 마시고 다시 올께요,116
4,2021-12-28,가격도좋고 맛잇어용 조하여,가격도좋고 맛잇어용 조하여,12,Winter,가격도좋고 맛잇어용 조하여,14
3,2021-12-27,얼어서 터져온게 2개네요,얼어서 터져온게 2개네요,12,Winter,얼어서 터져온게 2개네요,13
4,2021-12-16,다음날 바로 배송왔어요. 추가 박스/비닐 포장없이 기본묶음째로와서 좀 찝찝했지만 재활용품 적은건 편하긴했어요 ; 겉에 비닐한번 더 씌워주면 좋겠어요. 지금 상태로는 손넣는(?)부분이 뚫려있어서 오만먼지가 다 들어갔을거같아 찝찝하거든요,다음날 바로 배송왔어요 추가 박스비닐 포장없이 기본묶음째로와서 좀 찝찝했지만 재활용품 적은건 편하긴했어요 겉에 비닐한번 더 씌워주면 좋겠어요 지금 상태로는 손넣는부분이 뚫려있어서 오만먼지가 다 들어갔을거같아 찝찝하거든요,12,Winter,다음날 바로 배송왔어요 추가 박스비닐 포장없이 기본묶음째로와서 좀 찝찝했지만 재활용품 적은건 편하긴했어요 겉에 비닐한번 더 씌워주면 좋겠어요 지금 상태로는 손넣는부분이 뚫려있어서 오만먼지가 다 들어갔을거같아 찝찝하거든요,122
4,2021-11-27,"잭콕, 럼콕 마셔 보려고 사봤습니다. 단 맛이 살짝 다른 것 같긴 한데 무시해도 좋을 정도네요. 살아 자꾸 쪄서 20여년 안마시던 콜라를 다시 마시게 됐네요.",잭콕 럼콕 마셔 보려고 사봤습니다 단 맛이 살짝 다른 것 같긴 한데 무시해도 좋을 정도네요 살아 자꾸 쪄서 20여년 안마시던 콜라를 다시 마시게 됐네요,11,Fall,잭콕 럼콕 마셔 보려고 사봤습니다 단 맛이 살짝 다른 것 같긴 한데 무시해도 좋을 정도네요 살아 자꾸 쪄서 20여년 안마시던 콜라를 다시 마시게 됐네요,84
5,2021-10-29,"배송빠르고요
제로인줄 모르고 시켜서 신랑이 안먹어 아직 한달이 지났는데도 다 못먹었어요
역시 제로는 맛이 달라요
제대로 알고 시켜야죠 ㅜ 제 실수이니
제로는 검정이였던거같아서 빨강이라 ...",배송빠르고요 제로인줄 모르고 시켜서 신랑이 안먹어 아직 한달이 지났는데도 다 못먹었어요 역시 제로는 맛이 달라요 제대로 알고 시켜야죠 제 실수이니 제로는 검정이였던거같아서 빨강이라,10,Fall,배송빠르고요 제로인줄 모르고 시켜서 신랑이 안먹어 아직 한달이 지났는데도 다 못먹었어요 역시 제로는 맛이 달라요 제대로 알고 시켜야죠 제 실수이니 제로는 검정이였던거같아서 빨강이라,100
5,2021-10-26,할인쿠폰 알차게 써서 구매했어요. 가격비교 이곳이 제일 싸네요♡ 코로나로 살이 찌는걸 조금이라도 덜 해롭게 하지 않을까 싶어서 제로콜라만 마시는데 요즘 가격이 부쩍 올라서 살까말까 망설이던 중에 찰떡 타이밍 발견하니 더더 뿌듯하네요.,할인쿠폰 알차게 써서 구매했어요 가격비교 이곳이 제일 싸네요 코로나로 살이 찌는걸 조금이라도 덜 해롭게 하지 않을까 싶어서 제로콜라만 마시는데 요즘 가격이 부쩍 올라서 살까말까 망설이던 중에 찰떡 타이밍 발견하니 더더 뿌듯하네요,10,Fall,할인쿠폰 알차게 써서 구매했어요 가격비교 이곳이 제일 싸네요 코로나로 살이 찌는걸 조금이라도 덜 해롭게 하지 않을까 싶어서 제로콜라만 마시는데 요즘 가격이 부쩍 올라서 살까말까 망설이던 중에 찰떡 타이밍 발견하니 더더 뿌듯하네요,127
2,2021-10-07,콜라가 배송되는 중간이 하나가 빠진건지.. 하나가 빠져서 29개만 배송되었어요. 일부러 하나를 뺀게 아니라면 배송할때 신경 써서 포장해주시면 좋겠어요.,콜라가 배송되는 중간이 하나가 빠진건지 하나가 빠져서 29개만 배송되었어요 일부러 하나를 뺀게 아니라면 배송할때 신경 써서 포장해주시면 좋겠어요,10,Fall,콜라가 배송되는 중간이 하나가 빠진건지 하나가 빠져서 29개만 배송되었어요 일부러 하나를 뺀게 아니라면 배송할때 신경 써서 포장해주시면 좋겠어요,80
1,2021-10-07,배송 이렇게 허술하게 해서 터트려 보내실거면 판매 안하시는게 나을듯?,배송 이렇게 허술하게 해서 터트려 보내실거면 판매 안하시는게 나을듯,10,Fall,배송 이렇게 허술하게 해서 터트려 보내실거면 판매 안하시는게 나을듯,37
1,2021-10-06,우와..인터넷 쇼핑 시작한 후 최악의 상태였어요.30개의 캔중에 안찌그러진거 5개..나머지 25개 죄다 찌그러져 있네요.ㅡㅡ 남편이 박스 뜯어서 정리해두는 바람에 반품은 못하겠지만 다음번 구매는 망설여집니다.,우와인터넷 쇼핑 시작한 후 최악의 상태였어요30개의 캔중에 안찌그러진거 5개나머지 25개 죄다 찌그러져 있네요 남편이 박스 뜯어서 정리해두는 바람에 반품은 못하겠지만 다음번 구매는 망설여집니다,10,Fall,우와인터넷 쇼핑 시작한 후 최악의 상태였어요30개의 캔중에 안찌그러진거 5개나머지 25개 죄다 찌그러져 있네요 남편이 박스 뜯어서 정리해두는 바람에 반품은 못하겠지만 다음번 구매는 망설여집니다,107
5,2021-09-11,"요새 유행하는 다이어트 콜라입니다.
코카콜라와 펩시콜라가 서로 경합을
벌이고 있지만, 각자 장단점이 있는데요.
펩시 제로콜라는 레몬맛이 강한 반면
코카콜라 제로는 본연의 콜라맛입니다.
이 맛이 익숙해지니 일반 콜라가 어색해지더군요.
다이어트 하시는 분들께 강추합니다.",요새 유행하는 다이어트 콜라입니다 코카콜라와 펩시콜라가 서로 경합을 벌이고 있지만 각자 장단점이 있는데요 펩시 제로콜라는 레몬맛이 강한 반면 코카콜라 제로는 본연의 콜라맛입니다 이 맛이 익숙해지니 일반 콜라가 어색해지더군요 다이어트 하시는 분들께 강추합니다,9,Fall,요새 유행하는 다이어트 콜라입니다 코카콜라와 펩시콜라가 서로 경합을 벌이고 있지만 각자 장단점이 있는데요 펩시 제로콜라는 레몬맛이 강한 반면 코카콜라 제로는 본연의 콜라맛입니다 이 맛이 익숙해지니 일반 콜라가 어색해지더군요 다이어트 하시는 분들께 강추합니다,143
5,2021-08-30,"저의 생명수 이사이즈가 한번 먹기 가장 좋지만
가장 빨리 떨어지는 사이즈 같아요 ㅎㅎ
제로콜라는 많이 마셔도 죄책감이 없지만 하루에 많이마시면
밤에 잠이 잘 안오니까 조심하세요 ㅎㅎ 추천합니다",저의 생명수 이사이즈가 한번 먹기 가장 좋지만 가장 빨리 떨어지는 사이즈 같아요 제로콜라는 많이 마셔도 죄책감이 없지만 하루에 많이마시면 밤에 잠이 잘 안오니까 조심하세요 추천합니다,8,Summer,저의 생명수 이사이즈가 한번 먹기 가장 좋지만 가장 빨리 떨어지는 사이즈 같아요 제로콜라는 많이 마셔도 죄책감이 없지만 하루에 많이마시면 밤에 잠이 잘 안오니까 조심하세요 추천합니다,101
1,2021-08-10,상태 최악입니다. 30개중 7개를 제외하고 23개가 부풀어올라서 제대로 세우기도 힘듭니다. 먹기 불안합니다.,상태 최악입니다 30개중 7개를 제외하고 23개가 부풀어올라서 제대로 세우기도 힘듭니다 먹기 불안합니다,8,Summer,상태 최악입니다 30개중 7개를 제외하고 23개가 부풀어올라서 제대로 세우기도 힘듭니다 먹기 불안합니다,57
1,2021-07-28,"아니 저렴하게 구매해서 감사한 마음은 있는데,
배송과정에서 던져서 그런건지, 30개중 1,2개는 터진것같고, 5개정도는 캔이 찌그러져있네요.
지난 번에는 안그랬던거 같은데, 세심한 배송부탁드려요.
받고도 찜찜하네요.
어디라고 얘기는 안하겠지만, 타사배송은 이렇게 하지 않아요.",아니 저렴하게 구매해서 감사한 마음은 있는데 배송과정에서 던져서 그런건지 30개중 12개는 터진것같고 5개정도는 캔이 찌그러져있네요 지난 번에는 안그랬던거 같은데 세심한 배송부탁드려요 받고도 찜찜하네요 어디라고 얘기는 안하겠지만 타사배송은 이렇게 하지 않아요,7,Summer,아니 저렴하게 구매해서 감사한 마음은 있는데 배송과정에서 던져서 그런건지 30개중 12개는 터진것같고 5개정도는 캔이 찌그러져있네요 지난 번에는 안그랬던거 같은데 세심한 배송부탁드려요 받고도 찜찜하네요 어디라고 얘기는 안하겠지만 타사배송은 이렇게 하지 않아요,144
5,2021-07-28,정말 요새 제로콜라없으면 ㅎㅓ전해서 죽겄슴다 제로펩시를 다먹고 이번엔 코카콜라를 사봤는데요 제로펩시가 역대급이라면 코카콜라는 명불허전이라는 말을 하고싶네요 그냥 뭐든 저렴하면 줍줍하고있슴다,정말 요새 제로콜라없으면 전해서 죽겄슴다 제로펩시를 다먹고 이번엔 코카콜라를 사봤는데요 제로펩시가 역대급이라면 코카콜라는 명불허전이라는 말을 하고싶네요 그냥 뭐든 저렴하면 줍줍하고있슴다,7,Summer,정말 요새 제로콜라없으면 전해서 죽겄슴다 제로펩시를 다먹고 이번엔 코카콜라를 사봤는데요 제로펩시가 역대급이라면 코카콜라는 명불허전이라는 말을 하고싶네요 그냥 뭐든 저렴하면 줍줍하고있슴다,103
1,2021-07-28,교환해주세요 질의사항에 글남겼습니다,교환해주세요 질의사항에 글남겼습니다,7,Summer,교환해주세요 질의사항에 글남겼습니다,19
1,2021-07-28,아주 그냥 작살을 내셨내요 ^^ ;; 할 말은 많지만 이쯤 하겠습니다,아주 그냥 작살을 내셨내요 할 말은 많지만 이쯤 하겠습니다,7,Summer,아주 그냥 작살을 내셨내요 할 말은 많지만 이쯤 하겠습니다,32
5,2021-07-27,박스 하나는 멀쩡한데 다른 박스는 반정도 캔이 다 찌그러 졌네요 바닥이 다 뚱뚱해져서 위에 다른 캔을 못올림 ㅠㅠ 더워서 그런가보네요 ㅠㅠ 그래도 맛있게 잘 먹을게요~ 다음에는 잘씨좀 풀리고 주문할게요~,박스 하나는 멀쩡한데 다른 박스는 반정도 캔이 다 찌그러 졌네요 바닥이 다 뚱뚱해져서 위에 다른 캔을 못올림 더워서 그런가보네요 그래도 맛있게 잘 먹을게요 다음에는 잘씨좀 풀리고 주문할게요,7,Summer,박스 하나는 멀쩡한데 다른 박스는 반정도 캔이 다 찌그러 졌네요 바닥이 다 뚱뚱해져서 위에 다른 캔을 못올림 더워서 그런가보네요 그래도 맛있게 잘 먹을게요 다음에는 잘씨좀 풀리고 주문할게요,105
1,2021-07-27,배송과정에서 하나가 터져서 왔네요 모서리쪽 캔들도 찌그러졌고 그 외에는 물건에 이상은 없어보여서 세척 후 먹을게요 더운 날씨지만 배송에 조금만 더 주의를 기울여 주세요.,배송과정에서 하나가 터져서 왔네요 모서리쪽 캔들도 찌그러졌고 그 외에는 물건에 이상은 없어보여서 세척 후 먹을게요 더운 날씨지만 배송에 조금만 더 주의를 기울여 주세요,7,Summer,배송과정에서 하나가 터져서 왔네요 모서리쪽 캔들도 찌그러졌고 그 외에는 물건에 이상은 없어보여서 세척 후 먹을게요 더운 날씨지만 배송에 조금만 더 주의를 기울여 주세요,93
5,2021-07-27,"더운 여름에 더 맛있는 제로 콜라네요
다음에 또 주문하겠습니다.",더운 여름에 더 맛있는 제로 콜라네요 다음에 또 주문하겠습니다,7,Summer,더운 여름에 더 맛있는 제로 콜라네요 다음에 또 주문하겠습니다,34
5,2021-07-12,355ml짜리를 좋아하지만 부모님은 작은걸 좋아하셔서 구매합니다. 안쉬고 마셔야 목이 찢어질 듯 아프면서도 아주 시원한 것이 정말 제맛입니다. 역시 콜라는 코카콜라고 미국주식하면 코카콜라를 한번 사보세요. 오르지도 떨어지지도 않는 예금같은 주식입니다.,355ml짜리를 좋아하지만 부모님은 작은걸 좋아하셔서 구매합니다 안쉬고 마셔야 목이 찢어질 듯 아프면서도 아주 시원한 것이 정말 제맛입니다 역시 콜라는 코카콜라고 미국주식하면 코카콜라를 한번 사보세요 오르지도 떨어지지도 않는 예금같은 주식입니다,7,Summer,355ml짜리를 좋아하지만 부모님은 작은걸 좋아하셔서 구매합니다 안쉬고 마셔야 목이 찢어질 듯 아프면서도 아주 시원한 것이 정말 제맛입니다 역시 콜라는 코카콜라고 미국주식하면 코카콜라를 한번 사보세요 오르지도 떨어지지도 않는 예금같은 주식입니다,136
5,2022-07-06,코카콜라는 마약같아서 매일 먹어야함. 코카인 들어 있는듯 ㅋㅋㅋㅋㅋ,코카콜라는 마약같아서 매일 먹어야함 코카인 들어 있는듯,7,Summer,코카콜라는 마약같아서 매일 먹어야함 코카인 들어 있는듯,30
5,2021-03-01,싸게 잘 샀어요. 싸서 두팩 샀네요,싸게 잘 샀어요 싸서 두팩 샀네요,3,Spring,싸게 잘 샀어요 싸서 두팩 샀네요,18
5,2021-02-25,좋습니다. 제로만 특가뜨면 하나씩 사서 쟁여두고 마셔요,좋습니다 제로만 특가뜨면 하나씩 사서 쟁여두고 마셔요,2,Winter,좋습니다 제로만 특가뜨면 하나씩 사서 쟁여두고 마셔요,29
5,2021-02-24,저렴하게 잘 구입했어요,저렴하게 잘 구입했어요,2,Winter,저렴하게 잘 구입했어요,12
5,2021-02-24,늘 구입하는 콜라입니다. 좋아요,늘 구입하는 콜라입니다 좋아요,2,Winter,늘 구입하는 콜라입니다 좋아요,16
5,2021-02-24,"2박스 구매했습니다.
저렴하게 좋은 가격에 구매했습니다.
감사합니다.
다음에 또 구매하겠습니다.",2박스 구매했습니다 저렴하게 좋은 가격에 구매했습니다 감사합니다 다음에 또 구매하겠습니다,2,Winter,2박스 구매했습니다 저렴하게 좋은 가격에 구매했습니다 감사합니다 다음에 또 구매하겠습니다,49
5,2020-12-11,제로칼로리라서 좋아요,제로칼로리라서 좋아요,12,Winter,제로칼로리라서 좋아요,11
5,2022-12-01,제로콜라만 마시는 남편땜에 ㅎ,제로콜라만 마시는 남편땜에,12,Winter,제로콜라만 마시는 남편땜에,14
5,2022-09-08,"쿠폰사용해서 저렴하게 구매
제로 좋아요",쿠폰사용해서 저렴하게 구매 제로 좋아요,9,Fall,쿠폰사용해서 저렴하게 구매 제로 좋아요,21
5,2022-09-05,"큰사이즈가 아니고
적은사이즈라 남기지않고 한캔씩 마시기좋아요",큰사이즈가 아니고 적은사이즈라 남기지않고 한캔씩 마시기좋아요,9,Fall,큰사이즈가 아니고 적은사이즈라 남기지않고 한캔씩 마시기좋아요,33
5,2022-07-06,더운여름애들이엄청좋아함.삼실에서얼음에부어시원하게원샷~~^^,더운여름애들이엄청좋아함삼실에서얼음에부어시원하게원샷,7,Summer,더운여름애들이엄청좋아함삼실에서얼음에부어시원하게원샷,27
5,2021-07-09,"빠른 배송 감사합니다.
기름기 있는 음식 먹고 난 후나
갈증 날 때 마시기 정말 좋습니다.
다음에 또 구매할게요
감사합니다.",빠른 배송 감사합니다 기름기 있는 음식 먹고 난 후나 갈증 날 때 마시기 정말 좋습니다 다음에 또 구매할게요 감사합니다,7,Summer,빠른 배송 감사합니다 기름기 있는 음식 먹고 난 후나 갈증 날 때 마시기 정말 좋습니다 다음에 또 구매할게요 감사합니다,66
5,2021-07-09,"기름기 있는 음식 먹고 난 후나
갈증 날 때 마시기 정말 좋습니다.
다음에 또 구매할게요
감사합니다.",기름기 있는 음식 먹고 난 후나 갈증 날 때 마시기 정말 좋습니다 다음에 또 구매할게요 감사합니다,7,Summer,기름기 있는 음식 먹고 난 후나 갈증 날 때 마시기 정말 좋습니다 다음에 또 구매할게요 감사합니다,54
5,2021-07-03,항상 잘 사고 있습니다 빨리왔어요,항상 잘 사고 있습니다 빨리왔어요,7,Summer,항상 잘 사고 있습니다 빨리왔어요,18
5,2021-06-08,"이상없이 잘 받았습니다
사용전이지만 당연히 괜찮응듯...",이상없이 잘 받았습니다 사용전이지만 당연히 괜찮응듯,6,Summer,이상없이 잘 받았습니다 사용전이지만 당연히 괜찮응듯,28
5,2021-06-08,배송도 빠르고 저렴한가격이라 재구매해요,배송도 빠르고 저렴한가격이라 재구매해요,6,Summer,배송도 빠르고 저렴한가격이라 재구매해요,21
5,2021-06-07,좋아요 사진과 비슷해요 감사합니다 !,좋아요 사진과 비슷해요 감사합니다,6,Summer,좋아요 사진과 비슷해요 감사합니다,18
4,2021-06-07,배송은 좀 걸렸지만 콜라 잘 왔어요,배송은 좀 걸렸지만 콜라 잘 왔어요,6,Summer,배송은 좀 걸렸지만 콜라 잘 왔어요,19
5,2020-12-11,제로칼로리라서 안심하고 먹어요..,제로칼로리라서 안심하고 먹어요,12,Winter,제로칼로리라서 안심하고 먹어요,16
5,2020-12-07,쟁여놓고 잘먹고있어요^^,쟁여놓고 잘먹고있어요,12,Winter,쟁여놓고 잘먹고있어요,11
5,2020-11-24,배송 빠르게 왔어요 가성비 좋아요,배송 빠르게 왔어요 가성비 좋아요,11,Fall,배송 빠르게 왔어요 가성비 좋아요,18
5,2020-11-07,맨날마셔요 맛있었어요,맨날마셔요 맛있었어요,11,Fall,맨날마셔요 맛있었어요,11
5,2020-11-04,싸게 나온 킹갓 제로 뮤조건 사.....,싸게 나온 킹갓 제로 뮤조건 사,11,Fall,싸게 나온 킹갓 제로 뮤조건 사,17
5,2020-11-04,설탕없는 제로콜랗ㅎ,설탕없는 제로콜랗,11,Fall,설탕없는 제로콜랗,9
5,2020-10-28,작은사이즈가 한번씩 먹기 좋아서 애용하고 있어요,작은사이즈가 한번씩 먹기 좋아서 애용하고 있어요,10,Fall,작은사이즈가 한번씩 먹기 좋아서 애용하고 있어요,26
1,2021-12-30,"날이추웠고..
기사분들 무거운데 옮기느라 힘드셨을거고...
뭐 어쩔수없었다고생각해서 반품은 안하지만...
기분은 별로네요...",날이추웠고 기사분들 무거운데 옮기느라 힘드셨을거고 뭐 어쩔수없었다고생각해서 반품은 안하지만 기분은 별로네요,12,Winter,날이추웠고 기사분들 무거운데 옮기느라 힘드셨을거고 뭐 어쩔수없었다고생각해서 반품은 안하지만 기분은 별로네요,59
5,2023-07-16,"쿠폰으로 다른 싸이트보다
저렴하게 구매할수 있어 좋았어요
배송도 빨라요~",쿠폰으로 다른 싸이트보다 저렴하게 구매할수 있어 좋았어요 배송도 빨라요,7,Summer,쿠폰으로 다른 싸이트보다 저렴하게 구매할수 있어 좋았어요 배송도 빨라요,39
5,2022-08-30,설탕이 없다고 해서 가끔 구매해요.,설탕이 없다고 해서 가끔 구매해요,8,Summer,설탕이 없다고 해서 가끔 구매해요,18
5,2022-08-30,몇 번씩 재구매합니다. 사이즈 적당 가격할인 좋구 맛도 좋구 0칼로리,몇 번씩 재구매합니다 사이즈 적당 가격할인 좋구 맛도 좋구 0칼로리,8,Summer,몇 번씩 재구매합니다 사이즈 적당 가격할인 좋구 맛도 좋구 0칼로리,37
5,2022-08-30,제로콜리는 항상 롯데슈퍼에서,제로콜리는 항상 롯데슈퍼에서,8,Summer,제로콜리는 항상 롯데슈퍼에서,15
4,2022-08-30,본사직영 코크제로 190ml,본사직영 코크제로 190ml,8,Summer,본사직영 코크제로 190ml,15
5,2022-07-22,콜라를 자주마시는데 칼로리땜시 몸에 부담이 되었는데 제로콜라를 늦게알아서 주문해 마셔보니 몸에 부담도 안되고 제 입맛에 맞아 재주문했네요~,콜라를 자주마시는데 칼로리땜시 몸에 부담이 되었는데 제로콜라를 늦게알아서 주문해 마셔보니 몸에 부담도 안되고 제 입맛에 맞아 재주문했네요,7,Summer,콜라를 자주마시는데 칼로리땜시 몸에 부담이 되었는데 제로콜라를 늦게알아서 주문해 마셔보니 몸에 부담도 안되고 제 입맛에 맞아 재주문했네요,76
5,2022-07-22,"다른곳보다 저렴하고 신랑이 맛도 괜찮다고 만족하고
재구매했습니다ᆢ",다른곳보다 저렴하고 신랑이 맛도 괜찮다고 만족하고 재구매했습니다,7,Summer,다른곳보다 저렴하고 신랑이 맛도 괜찮다고 만족하고 재구매했습니다,35
5,2022-07-21,가격 세일할때 구매했어요. 더울따 콜라 한잔…제로라 걱정도 덜하구여.,가격 세일할때 구매했어요 더울따 콜라 한잔제로라 걱정도 덜하구여,7,Summer,가격 세일할때 구매했어요 더울따 콜라 한잔제로라 걱정도 덜하구여,35
5,2022-07-17,시원하고 톡쏘는 맛이 그만입니다~,시원하고 톡쏘는 맛이 그만입니다,7,Summer,시원하고 톡쏘는 맛이 그만입니다,17
5,2022-07-17,제로콜라 사이즈도 좋아서 매번 구매중,제로콜라 사이즈도 좋아서 매번 구매중,7,Summer,제로콜라 사이즈도 좋아서 매번 구매중,20
5,2022-07-07,잘 받았습니다. 맛있어요 ^^,잘 받았습니다 맛있어요,7,Summer,잘 받았습니다 맛있어요,12
3,2022-07-07,지난번 두유 구매시 터져서 줄줄 셋는데 이번은 다행이 캔이라서 무안히 도착했네요,지난번 두유 구매시 터져서 줄줄 셋는데 이번은 다행이 캔이라서 무안히 도착했네요,7,Summer,지난번 두유 구매시 터져서 줄줄 셋는데 이번은 다행이 캔이라서 무안히 도착했네요,44
5,2022-07-04,집앞까지 빠른배송 감사합니다,집앞까지 빠른배송 감사합니다,7,Summer,집앞까지 빠른배송 감사합니다,15
5,2022-05-22,너무 좋아요 . 감사합니다,너무 좋아요 감사합니다,5,Spring,너무 좋아요 감사합니다,12
5,2021-10-07,감사합니다 만족합니다,감사합니다 만족합니다,10,Fall,감사합니다 만족합니다,11
5,2021-09-09,감사합니다 잘먹을께요,감사합니다 잘먹을께요,9,Fall,감사합니다 잘먹을께요,11
5,2021-07-23,"적당한 양, 덜 단 맛, 기본이 과하다 생각한다면...",적당한 양 덜 단 맛 기본이 과하다 생각한다면,7,Summer,적당한 양 덜 단 맛 기본이 과하다 생각한다면,25
5,2021-07-23,싼가격에 빠른배송 주기적으로 시켜서 마셔요,싼가격에 빠른배송 주기적으로 시켜서 마셔요,7,Summer,싼가격에 빠른배송 주기적으로 시켜서 마셔요,23
5,2021-07-14,저렴한 가격 빠른 배송 만족합니다 감사합니다,저렴한 가격 빠른 배송 만족합니다 감사합니다,7,Summer,저렴한 가격 빠른 배송 만족합니다 감사합니다,24
5,2021-07-13,저렴히 잘 샀어요!!,저렴히 잘 샀어요,7,Summer,저렴히 잘 샀어요,9
5,2021-07-11,역시 코크는 사랑입니다 ㅎㅎ,역시 코크는 사랑입니다,7,Summer,역시 코크는 사랑입니다,12
5,2021-07-11,싸게 사서 잘 먹고있어요 ㅎㅎ,싸게 사서 잘 먹고있어요,7,Summer,싸게 사서 잘 먹고있어요,13
5,2021-07-11,배송도 빠르고 아주 좋습니다!!! 감사합니다,배송도 빠르고 아주 좋습니다 감사합니다,7,Summer,배송도 빠르고 아주 좋습니다 감사합니다,21
5,2021-07-11,콜라 저렴하게 잘 샀습니다,콜라 저렴하게 잘 샀습니다,7,Summer,콜라 저렴하게 잘 샀습니다,14
5,2021-07-10,아주 만족스러워요~~,아주 만족스러워요,7,Summer,아주 만족스러워요,9
5,2021-07-10,배송빠르고 좋아요!!,배송빠르고 좋아요,7,Summer,배송빠르고 좋아요,9
1,2021-07-10,캔이 다찌그러지고 구멍낫는지 밑에 박스도 *어서 왓네요,캔이 다찌그러지고 구멍낫는지 밑에 박스도 어서 왓네요,7,Summer,캔이 다찌그러지고 구멍낫는지 밑에 박스도 어서 왓네요,29
3,2021-07-10,먼저 배송은 늦지 않았는데 제품4개 정도가 찌그러져서 왔네요. 상품이 박스 없이 와서 그런지 심하게 찌그러졌네요,먼저 배송은 늦지 않았는데 제품4개 정도가 찌그러져서 왔네요 상품이 박스 없이 와서 그런지 심하게 찌그러졌네요,7,Summer,먼저 배송은 늦지 않았는데 제품4개 정도가 찌그러져서 왔네요 상품이 박스 없이 와서 그런지 심하게 찌그러졌네요,61
5,2021-07-10,가격저렴하고 양 많아요.,가격저렴하고 양 많아요,7,Summer,가격저렴하고 양 많아요,12
5,2021-07-10,배송 빨라서 좋아요 저렴하게 잘 구매함 ㅎㅎ,배송 빨라서 좋아요 저렴하게 잘 구매함,7,Summer,배송 빨라서 좋아요 저렴하게 잘 구매함,21
